vehicle_id,title,description,url,make,model,year,mileage.value,mileage.unit,image[0].url,image[0].tag[0],transmission,fuel_type,body_style,drivetrain,vin,condition,price,address,exterior_color,sale_price,availability,state_of_vehicle,latitude,longitude,custom_label_0
58304,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-race-metalizowany-tmbjr7nxxmy103085.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/f/9/f9bc501182ebdfe5107e72851ae2652e-TMBJR7NXXMY103085-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NXXMY103085,EXCELLENT,117800 PLN,"{addr1: 'Armii Krajowej 46', city: 'Wrocław', region: 'Silesian Voivodeship', postal_code: '50-541', country: 'Poland'}",Błękit Race Metalizowany,1269.44 PLN,AVAILABLE,NEW,51.083469,17.05073,1.5 TSI 150 KM
62799,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-2-0-tdi-85-kw-115-km-6-biegowa-manualna-biel-moon-metalizowany-tmbjg7nxxmy183199.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/6/d/6d92d951c12a2b7f0f63cfe83e38266f-TMBJG7NXXMY183199-EF.png,WAGON,MANUAL,DIESEL,WAGON,FWD,TMBJG7NXXMY183199,EXCELLENT,118750 PLN,"{addr1: 'Piasecka 20 A', city: 'Świdnik', region: 'Silesian Voivodeship', postal_code: '21-040', country: 'Poland'}",Biel Moon Metalizowany,1279.67 PLN,AVAILABLE,NEW,51.212878,22.647,2.0 TDI 115 KM
61791,ŠKODA OCTAVIA,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-2-0-tdi-110-kw-150-km-6-biegowa-manualna-braz-maple-metalizowany-tmbaj7nxxmy144940.html,ŠKODA,OCTAVIA,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/8/c/8cc8c3793b0f7af98ce85609bfcf65f4-TMBAJ7NXXMY144940-EF.png,SEDAN,MANUAL,DIESEL,SEDAN,FWD,TMBAJ7NXXMY144940,EXCELLENT,119850 PLN,"{addr1: 'Roztocze 4', city: 'Lublin', region: 'Silesian Voivodeship', postal_code: '20-722', country: 'Poland'}",Brąz Maple Metalizowany,1291.53 PLN,AVAILABLE,NEW,51.234075,22.491383,2.0 TDI 150 KM
57528,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-czern-magic-metalizowany-tmbjr7nx5my100532.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/5/0/508d2fb66d36c411759efbf2231fd2db-TMBJR7NX5MY100532-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX5MY100532,EXCELLENT,120700 PLN,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}",Czerń Magic Metalizowany,1300.69 PLN,AVAILABLE,NEW,52.372376,16.950839,1.5 TSI 150 KM
61005,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-czern-magic-metalizowany-tmbjr7nx2my102125.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/5/0/508d2fb66d36c411759efbf2231fd2db-TMBJR7NX2MY102125-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX2MY102125,EXCELLENT,120700 PLN,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}",Czerń Magic Metalizowany,1300.69 PLN,AVAILABLE,NEW,52.372376,16.950839,1.5 TSI 150 KM
58359,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-biel-moon-metalizowany-tmbjr7nxxmy100655.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/6/468e22116224f0e49178b4c9428c4005-TMBJR7NXXMY100655-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NXXMY100655,EXCELLENT,120700 PLN,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}",Biel Moon Metalizowany,1300.69 PLN,AVAILABLE,NEW,52.372376,16.950839,1.5 TSI 150 KM
58353,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-biel-moon-metalizowany-tmbjr7nx9my101750.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/6/468e22116224f0e49178b4c9428c4005-TMBJR7NX9MY101750-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX9MY101750,EXCELLENT,120700 PLN,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}",Biel Moon Metalizowany,1300.69 PLN,AVAILABLE,NEW,52.372376,16.950839,1.5 TSI 150 KM
57527,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-lava-metalizowany-tmbjr7nx9my100517.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/c/0/c0b25a4dc33c6045da1148ab704c9a18-TMBJR7NX9MY100517-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX9MY100517,EXCELLENT,120700 PLN,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}",Błękit Lava Metalizowany,1300.69 PLN,AVAILABLE,NEW,52.372376,16.950839,1.5 TSI 150 KM
61114,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-biel-moon-metalizowany-tmbjr7nx0my117867.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/6/3/631915e84df8871db29bea916e884e13-TMBJR7NX0MY117867-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX0MY117867,EXCELLENT,120700 PLN,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}",Biel Moon Metalizowany,1300.69 PLN,AVAILABLE,NEW,52.372376,16.950839,1.5 TSI 150 KM
58358,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-biel-moon-metalizowany-tmbjr7nx2my100620.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/6/468e22116224f0e49178b4c9428c4005-TMBJR7NX2MY100620-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX2MY100620,EXCELLENT,120700 PLN,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}",Biel Moon Metalizowany,1300.69 PLN,AVAILABLE,NEW,52.372376,16.950839,1.5 TSI 150 KM
58352,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-czern-magic-metalizowany-tmbjr7nx9my101912.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/5/0/508d2fb66d36c411759efbf2231fd2db-TMBJR7NX9MY101912-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX9MY101912,EXCELLENT,120700 PLN,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}",Czerń Magic Metalizowany,1300.69 PLN,AVAILABLE,NEW,52.372376,16.950839,1.5 TSI 150 KM
63536,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-czern-magic-metalizowany-tmbjr7nx0ny013722.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/6/b/6b5f184c6fab4e9c46aa199ac634a678-TMBJR7NX0NY013722-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX0NY013722,EXCELLENT,120800 PLN,"{addr1: 'Modlińska 224', city: 'Warszawa', region: 'Silesian Voivodeship', postal_code: '03-119', country: 'Poland'}",Czerń Magic Metalizowany,1301.76 PLN,AVAILABLE,NEW,52.333327,20.964408,1.5 TSI 150 KM
56895,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-czern-magic-metalizowany-tmbjr7nx4my098062.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/9/a/9a017532e258933cb9073051a09461ae-TMBJR7NX4MY098062-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX4MY098062,EXCELLENT,123750 PLN,"{addr1: 'Jadwigi Wajsówny  7-9', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-002', country: 'Poland'}",Czerń Magic Metalizowany,1333.55 PLN,AVAILABLE,NEW,52.359853,16.849685,1.5 TSI 150 KM
63062,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-biel-moon-metalizowany-tmbjr7nx5ny007737.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/0/2/02eac604193fec091e2a4345337ebc9c-TMBJR7NX5NY007737-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX5NY007737,EXCELLENT,124600 PLN,"{addr1: 'Hutnicza 2 A', city: 'Lubin', region: 'Silesian Voivodeship', postal_code: '59-300', country: 'Poland'}",Biel Moon Metalizowany,1342.71 PLN,AVAILABLE,NEW,51.411597,16.185118,1.5 TSI 150 KM
63205,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-lava-metalizowany-tmbjr7nx2ny010305.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/1/d/1d69269d77e8d752cb23e3313151db8c-TMBJR7NX2NY010305-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX2NY010305,EXCELLENT,125600 PLN,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}",Błękit Lava Metalizowany,1353.49 PLN,AVAILABLE,NEW,52.448805,16.905748,1.5 TSI 150 KM
62863,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-szary-quarz-metalizowany-tmbjr7nx5my186912.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/b/5/b50cf6ccfddea2a0707c40d1eb2e7485-TMBJR7NX5MY186912-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX5MY186912,EXCELLENT,135950 PLN,"{addr1: 'Armii Krajowej 46', city: 'Wrocław', region: 'Silesian Voivodeship', postal_code: '50-541', country: 'Poland'}",Szary Quarz Metalizowany,1465.02 PLN,AVAILABLE,NEW,51.083469,17.05073,1.5 TSI 150 KM
62860,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-szary-quarz-metalizowany-tmbjr7nx6my187101.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/b/5/b50cf6ccfddea2a0707c40d1eb2e7485-TMBJR7NX6MY187101-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX6MY187101,EXCELLENT,135950 PLN,"{addr1: 'Armii Krajowej 46', city: 'Wrocław', region: 'Silesian Voivodeship', postal_code: '50-541', country: 'Poland'}",Szary Quarz Metalizowany,1465.02 PLN,AVAILABLE,NEW,51.083469,17.05073,1.5 TSI 150 KM
63133,ŠKODA OCTAVIA COMBI SCOUT,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-scout-2-0-tdi-147-kw-200-km-7-biegowa-automatyczna-dsg-4x4-blekit-titan-metalizowany-tmblk0nx5my152229.html,ŠKODA,OCTAVIA COMBI SCOUT,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/e/8/e888036295c325f511e165f8e8a6a4f3-TMBLK0NX5MY152229-EF.png,WAGON,AUTOMATIC,DIESEL,WAGON,4x4,TMBLK0NX5MY152229,EXCELLENT,201700 PLN,"{addr1: 'cza 147 Z', city: 'Świlcza', region: 'Silesian Voivodeship', postal_code: '36-072', country: 'Poland'}",Błękit Titan Metalizowany,2173.56 PLN,AVAILABLE,NEW,50.066506,21.930458,2.0 TDI 200 KM
62988,ŠKODA SUPERB,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-superb-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-energy-niemetalizowany-tmban7np5m7072314.html,ŠKODA,SUPERB,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/c/f/cf19d9dd6d5f71d61cf4649d8ee86c23-TMBAN7NP5M7072314-EF.png,SEDAN,MANUAL,GASOLINE,SEDAN,FWD,TMBAN7NP5M7072314,EXCELLENT,105050 PLN,"{addr1: 'Jana Pawła II 127', city: 'Bydgoszcz', region: 'Silesian Voivodeship', postal_code: '85-140', country: 'Poland'}",Błękit Energy Niemetalizowany,1136.75 PLN,AVAILABLE,NEW,53.101979,18.008603,1.5 TSI 150 KM
62987,ŠKODA SUPERB,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-superb-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-energy-niemetalizowany-tmban7np3m7073770.html,ŠKODA,SUPERB,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/c/f/cf19d9dd6d5f71d61cf4649d8ee86c23-TMBAN7NP3M7073770-EF.png,SEDAN,MANUAL,GASOLINE,SEDAN,FWD,TMBAN7NP3M7073770,EXCELLENT,105050 PLN,"{addr1: 'Jana Pawła II 127', city: 'Bydgoszcz', region: 'Silesian Voivodeship', postal_code: '85-140', country: 'Poland'}",Błękit Energy Niemetalizowany,1136.75 PLN,AVAILABLE,NEW,53.101979,18.008603,1.5 TSI 150 KM
63243,ŠKODA SUPERB COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-superb-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-czarny-magic-metalizowany-tmbjn7np4m7079433.html,ŠKODA,SUPERB COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/f/0/f02ed40bf09cacb2b378c5eada4e9c3e-TMBJN7NP4M7079433-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJN7NP4M7079433,EXCELLENT,130400 PLN,"{addr1: 'Lubowidzka 46', city: 'Gdańsk', region: 'Silesian Voivodeship', postal_code: '80-174', country: 'Poland'}",Czarny Magic metalizowany,1411.06 PLN,AVAILABLE,NEW,54.330789,18.535137,1.5 TSI 150 KM
61918,ŠKODA SUPERB,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-superb-2-0-tdi-110-kw-150-km-6-biegowa-manualna-czarny-magic-metalizowany-tmbah7np2m7063979.html,ŠKODA,SUPERB,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/1/5/151bd3438f889df0ce7ad08222515fa0-TMBAH7NP2M7063979-EF.png,SEDAN,MANUAL,DIESEL,SEDAN,FWD,TMBAH7NP2M7063979,EXCELLENT,142950 PLN,"{addr1: 'Armii Krajowej 46', city: 'Wrocław', region: 'Silesian Voivodeship', postal_code: '50-541', country: 'Poland'}",Czarny Magic metalizowany,1546.86 PLN,AVAILABLE,NEW,51.083469,17.05073,2.0 TDI 150 KM
61141,ŠKODA SUPERB,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-superb-2-0-tdi-110-kw-150-km-6-biegowa-manualna-szary-business-metalizowany-tmbah7np6m7059949.html,ŠKODA,SUPERB,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/f/a/faf2cdb855caa282622af3740a56fec8-TMBAH7NP6M7059949-EF.png,SEDAN,MANUAL,DIESEL,SEDAN,FWD,TMBAH7NP6M7059949,EXCELLENT,143350 PLN,"{addr1: 'Hutnicza 2 A', city: 'Lubin', region: 'Silesian Voivodeship', postal_code: '59-300', country: 'Poland'}",Szary Business Metalizowany,1551.19 PLN,AVAILABLE,NEW,51.411597,16.185118,2.0 TDI 150 KM
