vehicle_id,title,description,url,make,model,year,mileage.value,mileage.unit,image[0].url,image[0].tag[0],transmission,fuel_type,body_style,drivetrain,vin,condition,price,address,exterior_color,sale_price,availability,state_of_vehicle,latitude,longitude,custom_label_0
63467,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-mpi-44-kw-60-km-5-biegowa-manualna-blekit-energy-niemetalizowany-tmbja6nj2nz010389.html,ŠKODA,FABIA COMBI CLASSIC,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/9/4/94e449544df9174a5733d432fd2de961-TMBJA6NJ2NZ010389-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJA6NJ2NZ010389,EXCELLENT,61400 PLN,"{addr1: 'Warszawska 84', city: 'Stojadła', region: 'Silesian Voivodeship', postal_code: '05-300', country: 'Poland'}",Błękit Energy Niemetalizowany,689.66 PLN,AVAILABLE,NEW,52.192068,21.526454,1.0 MPI 60 KM
63180,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-biel-candy-niemetalizowany-tmbjp6nj0nz008073.html,ŠKODA,FABIA COMBI CLASSIC,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/3/d/3d81361ff9482fef5e9ca7111bef83a7-TMBJP6NJ0NZ008073-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJP6NJ0NZ008073,EXCELLENT,67250 PLN,"{addr1: 'Opolska 2c', city: 'Opole', region: 'Silesian Voivodeship', postal_code: '45-960', country: 'Poland'}",Biel Candy Niemetalizowany,703.62 PLN,AVAILABLE,NEW,50.697196,17.876002,1.0 TSI 95 KM
63431,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-blekit-energy-niemetalizowany-tmbjp6nj7nz009799.html,ŠKODA,FABIA COMBI CLASSIC,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/7/47c9f68856a0d80abbc363d609e8b260-TMBJP6NJ7NZ009799-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJP6NJ7NZ009799,EXCELLENT,67600 PLN,"{addr1: 'Karkonoska 81', city: 'Wrocław', region: 'Silesian Voivodeship', postal_code: '53-015', country: 'Poland'}",Błękit Energy Niemetalizowany,707.28 PLN,AVAILABLE,NEW,51.05556,16.976925,1.0 TSI 95 KM
63150,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-mpi-44-kw-60-km-5-biegowa-manualna-biel-candy-niemetalizowany-tmbja6nj9nz007635.html,ŠKODA,FABIA COMBI CLASSIC,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/1/f/1fe4df26d1f5b19aa7e7d717ccdd87f3-TMBJA6NJ9NZ007635-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJA6NJ9NZ007635,EXCELLENT,63050 PLN,"{addr1: 'Krakowska 5/A', city: 'Falenty', region: 'Silesian Voivodeship', postal_code: '05-090', country: 'Poland'}",Biel Candy Niemetalizowany,708.19 PLN,AVAILABLE,NEW,52.142074,20.906896,1.0 MPI 60 KM
63409,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-biel-candy-niemetalizowany-tmbjp6nj1nz010415.html,ŠKODA,FABIA COMBI CLASSIC,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/8/4/8452a1bb395e9113d2e8b06b8a1c456d-TMBJP6NJ1NZ010415-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJP6NJ1NZ010415,EXCELLENT,68350 PLN,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}",Biel Candy Niemetalizowany,715.13 PLN,AVAILABLE,NEW,52.372376,16.950839,1.0 TSI 95 KM
63573,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-srebrny-brillant-metalizowany-tmbjp6nj4nz007797.html,ŠKODA,FABIA COMBI CLASSIC,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/8/288f422a6d40d94720e503c2527dc242-TMBJP6NJ4NZ007797-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJP6NJ4NZ007797,EXCELLENT,68450 PLN,"{addr1: 'Krakowska 5/A', city: 'Falenty', region: 'Silesian Voivodeship', postal_code: '05-090', country: 'Poland'}",Srebrny Brillant Metalizowany,716.17 PLN,AVAILABLE,NEW,52.142074,20.906896,1.0 TSI 95 KM
63572,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-srebrny-brillant-metalizowany-tmbjp6nj3nz007810.html,ŠKODA,FABIA COMBI CLASSIC,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/8/288f422a6d40d94720e503c2527dc242-TMBJP6NJ3NZ007810-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJP6NJ3NZ007810,EXCELLENT,68450 PLN,"{addr1: 'Krakowska 5/A', city: 'Falenty', region: 'Silesian Voivodeship', postal_code: '05-090', country: 'Poland'}",Srebrny Brillant Metalizowany,716.17 PLN,AVAILABLE,NEW,52.142074,20.906896,1.0 TSI 95 KM
63165,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6nj5nz007520.html,ŠKODA,FABIA COMBI CLASSIC,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/0/4/044a856e69aa68db6e6612f98f731b43-TMBJP6NJ5NZ007520-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJP6NJ5NZ007520,EXCELLENT,68500 PLN,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}",Szary Quarz Metalizowany,716.70 PLN,AVAILABLE,NEW,52.448805,16.905748,1.0 TSI 95 KM
63194,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-biel-moon-metalizowany-tmbjp6nj1nz008082.html,ŠKODA,FABIA COMBI CLASSIC,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/0/207d8f7c1d08cb695b831e98f41d9041-TMBJP6NJ1NZ008082-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJP6NJ1NZ008082,EXCELLENT,68500 PLN,"{addr1: 'Jadwigi Wajsówny  7-9', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-002', country: 'Poland'}",Biel Moon Metalizowany,716.70 PLN,AVAILABLE,NEW,52.359853,16.849685,1.0 TSI 95 KM
63208,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6nj0nz008011.html,ŠKODA,FABIA COMBI CLASSIC,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/0/4/044a856e69aa68db6e6612f98f731b43-TMBJP6NJ0NZ008011-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJP6NJ0NZ008011,EXCELLENT,68500 PLN,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}",Szary Quarz Metalizowany,716.70 PLN,AVAILABLE,NEW,52.448805,16.905748,1.0 TSI 95 KM
