id,title,description,availability,condition,price,link,image_link,brand,inventory,fb_product_category,google_product_category,model,year,transmission,body_style,drivetrain,vin,exterior_color,state_of_vehicle,fuel_type,exterior_color,custom_label_1,custom_label_2,custom_label_3,custom_label_4
61898,ŠKODA KAROQ,Oferta leasingu online,in stock,NEW,112100 PLN,https://sklep.skoda-auto.pl/skoda-karoq-1-5-tsi-110-kw-150-km-6-biegowa-manualna-czarny-magic-metalizowany-tmbjr7nu6m2037580.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/c/4/c46021ca0f3953f5605d2f415e6c0170-TMBJR7NU6M2037580-EF.png,ŠKODA,1,inne,Pojazdy i części,KAROQ,2021,MANUAL,SUV,FWD,TMBJR7NU6M2037580,Czarny Magic metalizowany,NEW,GASOLINE,Czarny Magic metalizowany,1207.11 PLN,1.5 TSI 150 KM,"{addr1: 'Jana Pawła II 127', city: 'Bydgoszcz', region: 'Silesian Voivodeship', postal_code: '85-140', country: 'Poland'}",53.101979
61863,ŠKODA KAROQ,Oferta leasingu online,in stock,NEW,112700 PLN,https://sklep.skoda-auto.pl/skoda-karoq-1-5-tsi-110-kw-150-km-6-biegowa-manualna-niebieski-lava-metalizowany-tmbjr7nu9m2037461.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/f/4/f440ff7c9c69ab11c9c726a0c1bc4101-TMBJR7NU9M2037461-EF.png,ŠKODA,1,inne,Pojazdy i części,KAROQ,2021,MANUAL,SUV,FWD,TMBJR7NU9M2037461,Niebieski Lava Metalizowany,NEW,GASOLINE,Niebieski Lava Metalizowany,1213.57 PLN,1.5 TSI 150 KM,"{addr1: 'Roztocze 4', city: 'Lublin', region: 'Silesian Voivodeship', postal_code: '20-722', country: 'Poland'}",51.234075
60208,ŠKODA KAROQ,Oferta leasingu online,in stock,NEW,121250 PLN,https://sklep.skoda-auto.pl/skoda-karoq-1-5-tsi-110-kw-150-km-7-biegowa-automatyczna-dsg-niebieski-lava-metalizowany-tmbjr7nu2m2033266.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/7/f/7f8770dc815fd1ce0969c8183ecc00b7-TMBJR7NU2M2033266-EF.png,ŠKODA,1,inne,Pojazdy i części,KAROQ,2021,AUTOMATIC,SUV,FWD,TMBJR7NU2M2033266,Niebieski Lava Metalizowany,NEW,GASOLINE,Niebieski Lava Metalizowany,1305.63 PLN,1.5 TSI 150 KM,"{addr1: 'Partyzantów 26', city: 'Olsztyn', region: 'Silesian Voivodeship', postal_code: '10-526', country: 'Poland'}",53.783378
57695,ŠKODA KAROQ,Oferta leasingu online,in stock,NEW,129300 PLN,https://sklep.skoda-auto.pl/skoda-karoq-1-5-tsi-110-kw-150-km-7-biegowa-automatyczna-dsg-biel-moon-metalizowany-tmbjr7nu2m2024633.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/5/457a0c213091aa18de42186480851921-TMBJR7NU2M2024633-EF.png,ŠKODA,1,inne,Pojazdy i części,KAROQ,2020,AUTOMATIC,SUV,FWD,TMBJR7NU2M2024633,Biel Moon Metalizowany,NEW,GASOLINE,Biel Moon Metalizowany,1308.58 PLN,1.5 TSI 150 KM,"{addr1: 'Warszawska 84', city: 'Stojadła', region: 'Silesian Voivodeship', postal_code: '05-300', country: 'Poland'}",52.192068
62128,ŠKODA KAROQ,Oferta leasingu online,in stock,NEW,127350 PLN,https://sklep.skoda-auto.pl/skoda-karoq-1-5-tsi-110-kw-150-km-7-biegowa-automatyczna-dsg-srebrny-brilliant-metalizowany-tmbjr7nu7m2037555.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/e/9/e91bbbfed303f373e877af5ffc086809-TMBJR7NU7M2037555-EF.png,ŠKODA,1,inne,Pojazdy i części,KAROQ,2021,AUTOMATIC,SUV,FWD,TMBJR7NU7M2037555,Srebrny Brilliant Metalizowany,NEW,GASOLINE,Srebrny Brilliant Metalizowany,1371.32 PLN,1.5 TSI 150 KM,"{addr1: 'Siemiradzkiego 23', city: 'Piła', region: 'Silesian Voivodeship', postal_code: '64-920', country: 'Poland'}",53.13684
61914,ŠKODA KAROQ,Oferta leasingu online,in stock,NEW,130100 PLN,https://sklep.skoda-auto.pl/skoda-karoq-2-0-tdi-110-kw-150-km-6-biegowa-manualna-szary-business-metalizowany-tmbjj7nu0m5031344.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/5/b/5bbb3c33cb1aec27ed944a7d2337b6cf-TMBJJ7NU0M5031344-EF.png,ŠKODA,1,inne,Pojazdy i części,KAROQ,2021,MANUAL,SUV,FWD,TMBJJ7NU0M5031344,Szary Business Metalizowany,NEW,DIESEL,Szary Business Metalizowany,1400.93 PLN,2.0 TDI 150 KM,"{addr1: 'Piasecka 20 A', city: 'Świdnik', region: 'Silesian Voivodeship', postal_code: '21-040', country: 'Poland'}",51.212878
61990,ŠKODA KAROQ SPORTLINE,Oferta leasingu online,in stock,NEW,137300 PLN,https://sklep.skoda-auto.pl/skoda-karoq-sportline-1-5-tsi-110-kw-150-km-7-biegowa-automatyczna-dsg-biel-moon-metalizowany-tmbjr7nu8m5037210.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/c/4/c4c5ae5137b60e001fb68ebb63b17d55-TMBJR7NU8M5037210-EF.png,ŠKODA,1,inne,Pojazdy i części,KAROQ SPORTLINE,2021,AUTOMATIC,SUV,FWD,TMBJR7NU8M5037210,Biel Moon Metalizowany,NEW,GASOLINE,Biel Moon Metalizowany,1478.46 PLN,1.5 TSI 150 KM,"{addr1: 'Kościuszki 94', city: 'Katowice', region: 'Silesian Voivodeship', postal_code: '40-519', country: 'Poland'}",50.245177
60209,ŠKODA KAROQ SPORTLINE,Oferta leasingu online,in stock,NEW,137600 PLN,https://sklep.skoda-auto.pl/skoda-karoq-sportline-1-5-tsi-110-kw-150-km-7-biegowa-automatyczna-dsg-niebieski-race-metalizowany-tmbjr7nu6m5037285.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/a/6/a61ad453093221c7de0f5e8f97b2cbcb-TMBJR7NU6M5037285-EF.png,ŠKODA,1,inne,Pojazdy i części,KAROQ SPORTLINE,2021,AUTOMATIC,SUV,FWD,TMBJR7NU6M5037285,Niebieski Race Metalizowany,NEW,GASOLINE,Niebieski Race Metalizowany,1481.69 PLN,1.5 TSI 150 KM,"{addr1: 'Partyzantów 26', city: 'Olsztyn', region: 'Silesian Voivodeship', postal_code: '10-526', country: 'Poland'}",53.783378
62031,ŠKODA KAROQ,Oferta leasingu online,in stock,NEW,138950 PLN,https://sklep.skoda-auto.pl/skoda-karoq-1-5-tsi-110-kw-150-km-7-biegowa-automatyczna-dsg-czarny-magic-metalizowany-tmbjr7nu7m2038527.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/1/9/19a3e56c7d8655fa3cfa304a333d9f58-TMBJR7NU7M2038527-EF.png,ŠKODA,1,inne,Pojazdy i części,KAROQ,2021,AUTOMATIC,SUV,FWD,TMBJR7NU7M2038527,Czarny Magic metalizowany,NEW,GASOLINE,Czarny Magic metalizowany,1496.23 PLN,1.5 TSI 150 KM,"{addr1: 'Grunwaldzka 339', city: 'Gdańsk', region: 'Silesian Voivodeship', postal_code: '80-309', country: 'Poland'}",54.396332
60658,ŠKODA KAROQ SPORTLINE,Oferta leasingu online,in stock,NEW,143250 PLN,https://sklep.skoda-auto.pl/skoda-karoq-sportline-1-5-tsi-110-kw-150-km-7-biegowa-automatyczna-dsg-czarny-magic-metalizowany-tmbjr7nu3m5040256.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/1/9/19f435ac6edfc8cb0eb7660510f91dba-TMBJR7NU3M5040256-EF.png,ŠKODA,1,inne,Pojazdy i części,KAROQ SPORTLINE,2021,AUTOMATIC,SUV,FWD,TMBJR7NU3M5040256,Czarny Magic metalizowany,NEW,GASOLINE,Czarny Magic metalizowany,1542.53 PLN,1.5 TSI 150 KM,"{addr1: 'Konstytucji 3 Maja 13', city: 'Leszno', region: 'Silesian Voivodeship', postal_code: '64-100', country: 'Poland'}",51.826285
