vehicle_id,title,description,url,make,model,year,mileage.value,mileage.unit,image[0].url,image[0].tag[0],transmission,fuel_type,body_style,drivetrain,vin,condition,price,address,exterior_color,sale_price,availability,state_of_vehicle,latitude,longitude,custom_label_0
63898,ŠKODA SUPERB,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-superb-2-0-tdi-200-km-braz-magnetic-metalizowany-tmbar7npxn7008243.html,ŠKODA,SUPERB,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/b/4b3cfc42c9473d4ea39164f1a1b0d131-TMBAR7NPXN7008243-EF.png,SEDAN,AUTOMATIC,DIESEL,SEDAN,FWD,TMBAR7NPXN7008243,EXCELLENT,192200 PLN,"{addr1: 'Toruńska 169', city: 'Włocławek', region: 'Silesian Voivodeship', postal_code: '87-800', country: 'Poland'}",Brąz Magnetic Metalizowany,1990.19 PLN,AVAILABLE,NEW,52.689676,18.987797,2.0 TDI 200 KM
64340,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-95km-blekit-lava-metalizowany-tmbjp6nj9nz014311.html,ŠKODA,FABIA COMBI CLASSIC,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/1/6/16e6f9d472d54fae88ae46f7dc5f3a65-TMBJP6NJ9NZ014311-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJP6NJ9NZ014311,EXCELLENT,74650 PLN,"{addr1: 'Opolska 2c', city: 'Opole', region: 'Silesian Voivodeship', postal_code: '45-960', country: 'Poland'}",Błękit Lava Metalizowany,781.04 PLN,AVAILABLE,NEW,50.697196,17.876002,1.0 TSI 95 KM
