vehicle_id,title,description,url,make,model,year,mileage.value,mileage.unit,image[0].url,image[0].tag[0],transmission,fuel_type,body_style,drivetrain,vin,condition,price,address,exterior_color,sale_price,availability,state_of_vehicle,latitude,longitude,custom_label_0
61830,ŠKODA OCTAVIA,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-1-0-tsi-m-hev-81-kw-110-km-7-biegowa-automatyczna-dsg-srebrny-brilliant-metalizowany-tmbap7nx6my140883.html,ŠKODA,OCTAVIA,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/5/f/5fa1db7daa4014ec4be748a51a726a34-TMBAP7NX6MY140883-EF.png,SEDAN,AUTOMATIC,PLUGIN_HYBRID,SEDAN,FWD,TMBAP7NX6MY140883,EXCELLENT,105700 PLN,"{addr1: 'Armii Krajowej 46', city: 'Wrocław', region: 'Silesian Voivodeship', postal_code: '50-541', country: 'Poland'}",Srebrny Brilliant Metalizowany,1139.04 PLN,AVAILABLE,NEW,51.083469,17.05073,1.0 TSI 110 KM
61827,ŠKODA OCTAVIA,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-1-0-tsi-m-hev-81-kw-110-km-7-biegowa-automatyczna-dsg-czern-magic-metalizowany-tmbap7nx3my143062.html,ŠKODA,OCTAVIA,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/f/1/f1d60842b628ad63634ccb6d6e1e9a0c-TMBAP7NX3MY143062-EF.png,SEDAN,AUTOMATIC,PLUGIN_HYBRID,SEDAN,FWD,TMBAP7NX3MY143062,EXCELLENT,105700 PLN,"{addr1: 'Armii Krajowej 46', city: 'Wrocław', region: 'Silesian Voivodeship', postal_code: '50-541', country: 'Poland'}",Czerń Magic Metalizowany,1139.04 PLN,AVAILABLE,NEW,51.083469,17.05073,1.0 TSI 110 KM
60388,ŠKODA OCTAVIA,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-1-0-tsi-m-hev-81-kw-110-km-7-biegowa-automatyczna-dsg-szary-quarz-metalizowany-tmbap7nx0my121715.html,ŠKODA,OCTAVIA,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/1/410e1fa430d0217be60cb422285c867b-TMBAP7NX0MY121715-EF.png,SEDAN,AUTOMATIC,PLUGIN_HYBRID,SEDAN,FWD,TMBAP7NX0MY121715,EXCELLENT,109450 PLN,"{addr1: 'Andrzeja Struga 1A', city: 'Szczecin', region: 'Silesian Voivodeship', postal_code: '70-784', country: 'Poland'}",Szary Quarz Metalizowany,1179.45 PLN,AVAILABLE,NEW,53.384361,14.651761,1.0 TSI 110 KM
61278,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-szary-quarz-metalizowany-tmbjr7nx8my097528.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/c/2c9f4ad2750666fc65d0e0a40c0af235-TMBJR7NX8MY097528-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX8MY097528,EXCELLENT,116200 PLN,"{addr1: 'Połczyńska 125', city: 'Warszawa', region: 'Silesian Voivodeship', postal_code: '01-303', country: 'Poland'}",Szary Quarz Metalizowany,1252.19 PLN,AVAILABLE,NEW,52.216105,20.875192,1.5 TSI 150 KM
60107,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-czern-magic-metalizowany-tmbjr7nx5my098376.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/e/5/e52015bee05905de1883af80e850eaf2-TMBJR7NX5MY098376-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX5MY098376,EXCELLENT,116700 PLN,"{addr1: 'Połczyńska 125', city: 'Warszawa', region: 'Silesian Voivodeship', postal_code: '01-303', country: 'Poland'}",Czerń Magic Metalizowany,1257.58 PLN,AVAILABLE,NEW,52.216105,20.875192,1.5 TSI 150 KM
60084,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-czern-magic-metalizowany-tmbjr7nx8my105921.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/e/5/e52015bee05905de1883af80e850eaf2-TMBJR7NX8MY105921-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX8MY105921,EXCELLENT,116700 PLN,"{addr1: 'Połczyńska 125', city: 'Warszawa', region: 'Silesian Voivodeship', postal_code: '01-303', country: 'Poland'}",Czerń Magic Metalizowany,1257.58 PLN,AVAILABLE,NEW,52.216105,20.875192,1.5 TSI 150 KM
60324,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-czern-magic-metalizowany-tmbjr7nx3my105387.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/e/5/e52015bee05905de1883af80e850eaf2-TMBJR7NX3MY105387-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NX3MY105387,EXCELLENT,116700 PLN,"{addr1: 'Połczyńska 125', city: 'Warszawa', region: 'Silesian Voivodeship', postal_code: '01-303', country: 'Poland'}",Czerń Magic Metalizowany,1257.58 PLN,AVAILABLE,NEW,52.216105,20.875192,1.5 TSI 150 KM
63006,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-szary-quarz-metalizowany-tmbjr7nxxmy188915.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/3/5/35069b6c3c8aadf257fcbf794ad5a16b-TMBJR7NXXMY188915-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NXXMY188915,EXCELLENT,117000 PLN,"{addr1: 'Kościuszki 94', city: 'Katowice', region: 'Silesian Voivodeship', postal_code: '40-519', country: 'Poland'}",Szary Quarz Metalizowany,1260.81 PLN,AVAILABLE,NEW,50.245177,19.010177,1.5 TSI 150 KM
58304,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-race-metalizowany-tmbjr7nxxmy103085.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/f/9/f9bc501182ebdfe5107e72851ae2652e-TMBJR7NXXMY103085-EF.png,WAGON,MANUAL,GASOLINE,WAGON,FWD,TMBJR7NXXMY103085,EXCELLENT,117800 PLN,"{addr1: 'Armii Krajowej 46', city: 'Wrocław', region: 'Silesian Voivodeship', postal_code: '50-541', country: 'Poland'}",Błękit Race Metalizowany,1269.44 PLN,AVAILABLE,NEW,51.083469,17.05073,1.5 TSI 150 KM
62799,ŠKODA OCTAVIA COMBI,Oferta leasingu online,https://sklep.skoda-auto.pl/skoda-octavia-combi-2-0-tdi-85-kw-115-km-6-biegowa-manualna-biel-moon-metalizowany-tmbjg7nxxmy183199.html,ŠKODA,OCTAVIA COMBI,2021,1,KM,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/6/d/6d92d951c12a2b7f0f63cfe83e38266f-TMBJG7NXXMY183199-EF.png,WAGON,MANUAL,DIESEL,WAGON,FWD,TMBJG7NXXMY183199,EXCELLENT,118750 PLN,"{addr1: 'Piasecka 20 A', city: 'Świdnik', region: 'Silesian Voivodeship', postal_code: '21-040', country: 'Poland'}",Biel Moon Metalizowany,1279.67 PLN,AVAILABLE,NEW,51.212878,22.647,2.0 TDI 115 KM
