id,title,description,availability,condition,price,link,image_link,brand,inventory,fb_product_category,google_product_category,model,year,transmission,body_style,drivetrain,vin,exterior_color,state_of_vehicle,fuel_type,exterior_color,custom_label_1,custom_label_2,custom_label_3,custom_label_4
63530,OCTAVIA COMBI AMBITION  Manualna  1.5 TSI 150 KM,Oferta leasingu online,in stock,NEW,111500 PLN,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-czern-magic-metalizowany-tmbjr7nx9ny014805.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/8/c/8c7a4b8de3a1ff28b2b7f0a6a6c70e76-TMBJR7NX9NY014805-EF.png,ŠKODA,1,inne,Pojazdy i części,OCTAVIA COMBI,2021,MANUAL,WAGON,FWD,TMBJR7NX9NY014805,Czerń Magic Metalizowany,NEW,GASOLINE,Czerń Magic Metalizowany,994.48 PLN,1.5 TSI 150 KM,"{addr1: 'Modlińska 224', city: 'Warszawa', region: 'Silesian Voivodeship', postal_code: '03-119', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Ochrona pojazdu ---  - KESSY FULL – bezkluczykowy system obsługi samochodu z alarmem (z funkcją SAFE),  --- Pakiety promocyjne ---  - Pakiet Selection: W skład pakietu promocyjnego wchodzą: KESSY FULL – bezkluczykowy system obsługi samochodu, SUNSET - przyciemniane tylne szyby boczne i szyba pokrywy bagażnika, Czujniki parkowania - przód i tył,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63103,OCTAVIA COMBI STYLE  Manualna  1.5 TSI 150 KM,Oferta leasingu online,in stock,NEW,117000 PLN,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-szary-quarz-metalizowany-tmbjr7nx0my192438.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/3/5/35069b6c3c8aadf257fcbf794ad5a16b-TMBJR7NX0MY192438-EF.png,ŠKODA,1,inne,Pojazdy i części,OCTAVIA COMBI,2021,MANUAL,WAGON,FWD,TMBJR7NX0MY192438,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,1043.53 PLN,1.5 TSI 150 KM,"{addr1: 'Modlińska 224', city: 'Warszawa', region: 'Silesian Voivodeship', postal_code: '03-119', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Ochrona pojazdu ---  - KESSY FULL – bezkluczykowy system obsługi samochodu z alarmem (z funkcją SAFE),  --- Pakiety promocyjne ---  - Pakiet Selection: W skład pakietu promocyjnego wchodzą: ADAPTIVE CRUISE CONTROL - aktywny tempomat do 210 km/h, Pakiet oświetlenia LED AMBIENTE, Elektrycznie sterowana pokrywa bagażnika, Elektryczna blokada otwarcia tylnych drzwi od wewnątrz, Elektrycznie zwalniana półka bagażnika (tylko dla wersji Combi),        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
58304,OCTAVIA COMBI STYLE  Manualna  1.5 TSI 150 KM,Oferta leasingu online,in stock,NEW,117800 PLN,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-race-metalizowany-tmbjr7nxxmy103085.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/f/9/f9bc501182ebdfe5107e72851ae2652e-TMBJR7NXXMY103085-EF.png,ŠKODA,1,inne,Pojazdy i części,OCTAVIA COMBI,2021,MANUAL,WAGON,FWD,TMBJR7NXXMY103085,Błękit Race Metalizowany,NEW,GASOLINE,Błękit Race Metalizowany,1050.67 PLN,1.5 TSI 150 KM,"{addr1: 'Armii Krajowej 46', city: 'Wrocław', region: 'Silesian Voivodeship', postal_code: '50-541', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Ochrona pojazdu ---  - KESSY FULL – bezkluczykowy system obsługi samochodu z alarmem (z funkcją SAFE),  --- Pakiety promocyjne ---  - Pakiet Selection: W skład pakietu promocyjnego wchodzą: ADAPTIVE CRUISE CONTROL - aktywny tempomat do 210 km/h, Pakiet oświetlenia LED AMBIENTE, Elektrycznie sterowana pokrywa bagażnika, Elektryczna blokada otwarcia tylnych drzwi od wewnątrz, Elektrycznie zwalniana półka bagażnika (tylko dla wersji Combi),        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
61780,OCTAVIA COMBI STYLE  Manualna  1.5 TSI 150 KM,Oferta leasingu online,in stock,NEW,120700 PLN,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-szary-quarz-metalizowany-tmbjr7nx8my143360.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/e/8/e85dbd9c30bf8fc8129c826a063a021f-TMBJR7NX8MY143360-EF.png,ŠKODA,1,inne,Pojazdy i części,OCTAVIA COMBI,2021,MANUAL,WAGON,FWD,TMBJR7NX8MY143360,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,1076.53 PLN,1.5 TSI 150 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- SKODA Connect ---  - Care Connect - 1 rok, usługa Infotainment Online na 1 rok,  --- Pakiety promocyjne ---  - Pakiet Selection: W skład pakietu promocyjnego wchodzą: ADAPTIVE CRUISE CONTROL - aktywny tempomat do 210 km/h, Pakiet oświetlenia LED AMBIENTE, Elektrycznie sterowana pokrywa bagażnika, Elektryczna blokada otwarcia tylnych drzwi od wewnątrz, Elektrycznie zwalniana półka bagażnika (tylko dla wersji Combi),        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
61579,OCTAVIA COMBI STYLE  Manualna  1.5 TSI 150 KM,Oferta leasingu online,in stock,NEW,120700 PLN,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-titan-metalizowany-tmbjr7nx0my142039.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/1/21e30b3dc5abb9a175afd182cd188229-TMBJR7NX0MY142039-EF.png,ŠKODA,1,inne,Pojazdy i części,OCTAVIA COMBI,2021,MANUAL,WAGON,FWD,TMBJR7NX0MY142039,Błękit Titan Metalizowany,NEW,GASOLINE,Błękit Titan Metalizowany,1076.53 PLN,1.5 TSI 150 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- SKODA Connect ---  - Care Connect - 1 rok, usługa Infotainment Online na 1 rok,  --- Pakiety promocyjne ---  - Pakiet Selection: W skład pakietu promocyjnego wchodzą: ADAPTIVE CRUISE CONTROL - aktywny tempomat do 210 km/h, Pakiet oświetlenia LED AMBIENTE, Elektrycznie sterowana pokrywa bagażnika, Elektryczna blokada otwarcia tylnych drzwi od wewnątrz, Elektrycznie zwalniana półka bagażnika (tylko dla wersji Combi),        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
62353,OCTAVIA COMBI STYLE  Manualna  1.5 TSI 150 KM,Oferta leasingu online,in stock,NEW,120700 PLN,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-lava-metalizowany-tmbjr7nx0my151260.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/7/479181c5e9843a104b0e2f662ac2ed71-TMBJR7NX0MY151260-EF.png,ŠKODA,1,inne,Pojazdy i części,OCTAVIA COMBI,2021,MANUAL,WAGON,FWD,TMBJR7NX0MY151260,Błękit Lava Metalizowany,NEW,GASOLINE,Błękit Lava Metalizowany,1076.53 PLN,1.5 TSI 150 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- SKODA Connect ---  - Care Connect - 1 rok, usługa Infotainment Online na 1 rok,  --- Pakiety promocyjne ---  - Pakiet Selection: W skład pakietu promocyjnego wchodzą: ADAPTIVE CRUISE CONTROL - aktywny tempomat do 210 km/h, Pakiet oświetlenia LED AMBIENTE, Elektrycznie sterowana pokrywa bagażnika, Elektryczna blokada otwarcia tylnych drzwi od wewnątrz, Elektrycznie zwalniana półka bagażnika (tylko dla wersji Combi),        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
61781,OCTAVIA COMBI STYLE  Manualna  1.5 TSI 150 KM,Oferta leasingu online,in stock,NEW,120700 PLN,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-lava-metalizowany-tmbjr7nxxmy143232.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/7/479181c5e9843a104b0e2f662ac2ed71-TMBJR7NXXMY143232-EF.png,ŠKODA,1,inne,Pojazdy i części,OCTAVIA COMBI,2021,MANUAL,WAGON,FWD,TMBJR7NXXMY143232,Błękit Lava Metalizowany,NEW,GASOLINE,Błękit Lava Metalizowany,1076.53 PLN,1.5 TSI 150 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- SKODA Connect ---  - Care Connect - 1 rok, usługa Infotainment Online na 1 rok,  --- Pakiety promocyjne ---  - Pakiet Selection: W skład pakietu promocyjnego wchodzą: ADAPTIVE CRUISE CONTROL - aktywny tempomat do 210 km/h, Pakiet oświetlenia LED AMBIENTE, Elektrycznie sterowana pokrywa bagażnika, Elektryczna blokada otwarcia tylnych drzwi od wewnątrz, Elektrycznie zwalniana półka bagażnika (tylko dla wersji Combi),        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
61720,OCTAVIA COMBI STYLE  Manualna  1.5 TSI 150 KM,Oferta leasingu online,in stock,NEW,120700 PLN,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-lava-metalizowany-tmbjr7nx1my143149.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/7/479181c5e9843a104b0e2f662ac2ed71-TMBJR7NX1MY143149-EF.png,ŠKODA,1,inne,Pojazdy i części,OCTAVIA COMBI,2021,MANUAL,WAGON,FWD,TMBJR7NX1MY143149,Błękit Lava Metalizowany,NEW,GASOLINE,Błękit Lava Metalizowany,1076.53 PLN,1.5 TSI 150 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- SKODA Connect ---  - Care Connect - 1 rok, usługa Infotainment Online na 1 rok,  --- Pakiety promocyjne ---  - Pakiet Selection: W skład pakietu promocyjnego wchodzą: ADAPTIVE CRUISE CONTROL - aktywny tempomat do 210 km/h, Pakiet oświetlenia LED AMBIENTE, Elektrycznie sterowana pokrywa bagażnika, Elektryczna blokada otwarcia tylnych drzwi od wewnątrz, Elektrycznie zwalniana półka bagażnika (tylko dla wersji Combi),        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
62736,OCTAVIA COMBI STYLE  Manualna  1.5 TSI 150 KM,Oferta leasingu online,in stock,NEW,120700 PLN,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-lava-metalizowany-tmbjr7nx2my175687.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/7/479181c5e9843a104b0e2f662ac2ed71-TMBJR7NX2MY175687-EF.png,ŠKODA,1,inne,Pojazdy i części,OCTAVIA COMBI,2021,MANUAL,WAGON,FWD,TMBJR7NX2MY175687,Błękit Lava Metalizowany,NEW,GASOLINE,Błękit Lava Metalizowany,1076.53 PLN,1.5 TSI 150 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- SKODA Connect ---  - Care Connect - 1 rok, usługa Infotainment Online na 1 rok,  --- Pakiety promocyjne ---  - Pakiet Selection: W skład pakietu promocyjnego wchodzą: ADAPTIVE CRUISE CONTROL - aktywny tempomat do 210 km/h, Pakiet oświetlenia LED AMBIENTE, Elektrycznie sterowana pokrywa bagażnika, Elektryczna blokada otwarcia tylnych drzwi od wewnątrz, Elektrycznie zwalniana półka bagażnika (tylko dla wersji Combi),        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
62349,OCTAVIA COMBI STYLE  Manualna  1.5 TSI 150 KM,Oferta leasingu online,in stock,NEW,120700 PLN,https://sklep.skoda-auto.pl/skoda-octavia-combi-1-5-tsi-110-kw-150-km-6-biegowa-manualna-blekit-lava-metalizowany-tmbjr7nx5my154431.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/7/479181c5e9843a104b0e2f662ac2ed71-TMBJR7NX5MY154431-EF.png,ŠKODA,1,inne,Pojazdy i części,OCTAVIA COMBI,2021,MANUAL,WAGON,FWD,TMBJR7NX5MY154431,Błękit Lava Metalizowany,NEW,GASOLINE,Błękit Lava Metalizowany,1076.53 PLN,1.5 TSI 150 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- SKODA Connect ---  - Care Connect - 1 rok, usługa Infotainment Online na 1 rok,  --- Pakiety promocyjne ---  - Pakiet Selection: W skład pakietu promocyjnego wchodzą: ADAPTIVE CRUISE CONTROL - aktywny tempomat do 210 km/h, Pakiet oświetlenia LED AMBIENTE, Elektrycznie sterowana pokrywa bagażnika, Elektryczna blokada otwarcia tylnych drzwi od wewnątrz, Elektrycznie zwalniana półka bagażnika (tylko dla wersji Combi),        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
